,latitude,longitude,confidence,satellite,acq_date,daynight
2953,11.49566,104.63093,80,T,2023-11-08,D
2954,11.48643,104.62952,68,T,2023-11-08,D
2955,11.13121,106.6068,56,T,2023-11-08,D
2956,10.75865,106.31136,61,T,2023-11-08,D
2957,10.76091,103.80167,72,T,2023-11-08,D
2987,-8.12833,139.46306,77,A,2023-11-08,D
2988,-8.26037,138.09467,83,A,2023-11-08,D
2989,-8.26332,138.07635,57,A,2023-11-08,D
2990,-10.21613,123.97687,53,A,2023-11-08,D
2991,-8.01406,138.7914,96,A,2023-11-08,D
2992,-8.01754,138.77045,51,A,2023-11-08,D
2993,-8.00089,138.7892,52,A,2023-11-08,D
2994,-8.01865,138.78728,87,A,2023-11-08,D
2995,-8.00213,138.80612,69,A,2023-11-08,D
2996,-8.00548,138.78508,90,A,2023-11-08,D
2997,-7.8202,139.10272,63,A,2023-11-08,D
2998,-7.82566,138.34767,72,A,2023-11-08,D
2999,-7.69925,138.80069,64,A,2023-11-08,D
3000,-7.70268,138.77942,72,A,2023-11-08,D
3001,-9.7293,124.71247,66,A,2023-11-08,D
3002,-7.61329,138.3604,83,A,2023-11-08,D
3003,-7.61655,138.34071,64,A,2023-11-08,D
3004,-9.58122,124.7831,73,A,2023-11-08,D
3005,-7.61056,138.37297,88,A,2023-11-08,D
3006,-7.61367,138.3532,87,A,2023-11-08,D
3009,-5.38264,123.037,84,A,2023-11-08,D
3011,12.82129,99.91212,79,A,2023-11-08,D
3012,13.6098,101.33141,63,A,2023-11-08,D
3013,14.55104,102.33784,52,A,2023-11-08,D
3014,14.10723,99.21941,72,A,2023-11-08,D
3015,14.79563,100.1478,72,A,2023-11-08,D
3016,16.12204,102.10877,69,A,2023-11-08,D
3017,15.95457,100.0004,66,A,2023-11-08,D
3018,16.21164,100.28612,53,A,2023-11-08,D
3019,17.23804,100.12173,74,A,2023-11-08,D
3020,18.20426,98.64041,65,A,2023-11-08,D
3021,-6.68891,108.03419,78,A,2023-11-08,D
3024,-4.52745,105.78551,59,A,2023-11-08,D
3025,-4.51861,105.71965,83,A,2023-11-08,D
3026,-4.702,104.09773,96,A,2023-11-08,D
3027,-4.70346,104.08731,95,A,2023-11-08,D
3028,-4.63467,104.46648,100,A,2023-11-08,D
3029,-4.63612,104.45644,89,A,2023-11-08,D
3030,-4.61046,104.2985,54,A,2023-11-08,D
3031,-4.48874,105.08797,73,A,2023-11-08,D
3032,-4.49009,105.07854,58,A,2023-11-08,D
3033,-4.39313,105.50359,88,A,2023-11-08,D
3034,-4.39445,105.49445,51,A,2023-11-08,D
3035,-4.36718,105.5557,63,A,2023-11-08,D
3036,-4.51693,104.51507,65,A,2023-11-08,D
3037,-4.31162,105.68661,62,A,2023-11-08,D
3038,-4.24243,105.58688,81,A,2023-11-08,D
3039,-4.31645,105.07018,72,A,2023-11-08,D
3040,-4.19214,105.74578,62,A,2023-11-08,D
3041,-4.26109,105.14256,74,A,2023-11-08,D
3042,-4.08787,105.63551,73,A,2023-11-08,D
3043,-4.17964,104.43217,54,A,2023-11-08,D
3044,-3.98779,105.43913,62,A,2023-11-08,D
3045,-3.92696,105.73524,60,A,2023-11-08,D
3046,-3.90384,105.83263,55,A,2023-11-08,D
3047,-3.8949,105.83133,99,A,2023-11-08,D
3048,-3.89618,105.82237,77,A,2023-11-08,D
3049,-3.8139,105.877,75,A,2023-11-08,D
3050,-4.01752,104.38197,75,A,2023-11-08,D
3051,-4.06583,103.94655,53,A,2023-11-08,D
3052,-2.48953,114.16042,73,A,2023-11-08,D
3053,-2.47486,114.15818,70,A,2023-11-08,D
3054,-3.98006,103.99813,86,A,2023-11-08,D
3055,-2.48808,114.15289,63,A,2023-11-08,D
3056,-3.73851,105.37508,63,A,2023-11-08,D
3057,-3.74722,104.54624,68,A,2023-11-08,D
3058,-3.53326,105.6472,51,A,2023-11-08,D
3059,-3.51652,105.69974,70,A,2023-11-08,D
3060,-3.46405,105.74697,100,A,2023-11-08,D
3061,-3.49901,105.43956,63,A,2023-11-08,D
3062,-3.44618,105.74438,58,A,2023-11-08,D
3063,-3.41715,105.81651,99,A,2023-11-08,D
3064,-3.41844,105.80759,100,A,2023-11-08,D
3065,-3.49148,104.91584,85,A,2023-11-08,D
3081,-2.75525,103.25092,73,A,2023-11-08,D
3082,22.48182,97.33434,60,A,2023-11-08,D
3083,23.17025,100.33421,60,A,2023-11-08,D
3084,23.40238,100.66477,81,A,2023-11-08,D
3085,23.86865,96.46203,65,A,2023-11-08,D
3086,24.7338,101.30205,78,A,2023-11-08,D
3087,24.69535,97.40759,59,A,2023-11-08,D
3088,25.07169,97.50432,62,A,2023-11-08,D
3089,25.13264,97.48549,70,A,2023-11-08,D
3090,25.56841,96.64584,65,A,2023-11-08,D
3091,25.69177,96.65211,68,A,2023-11-08,D
3092,26.26622,96.64407,62,A,2023-11-08,D
3093,25.70998,92.86027,65,A,2023-11-08,D
3094,26.54434,96.45018,51,A,2023-11-08,D
3095,27.74379,102.20586,58,A,2023-11-08,D
3096,27.69673,101.59917,73,A,2023-11-08,D
3097,27.42585,97.179,58,A,2023-11-08,D
3098,27.42412,97.16827,59,A,2023-11-08,D
3099,27.51679,97.16566,74,A,2023-11-08,D
3100,27.51493,97.15415,58,A,2023-11-08,D
3101,27.69557,96.18711,69,A,2023-11-08,D
3102,28.10286,96.54959,61,A,2023-11-08,D
3105,-9.60259,123.783,70,T,2023-11-08,N
3106,-8.97795,125.43404,100,T,2023-11-08,N
3108,-4.77407,120.27541,68,T,2023-11-08,N
3109,-3.87466,122.40634,66,T,2023-11-08,N
3110,-2.57331,121.38394,76,T,2023-11-08,N
3111,0.68682,117.55599,62,T,2023-11-08,N
3112,-2.57529,121.37706,95,A,2023-11-08,N
3113,-2.57694,121.38815,100,A,2023-11-08,N
3114,-2.57698,121.38261,100,A,2023-11-08,N
3115,-2.57868,121.39359,95,A,2023-11-08,N
3116,-8.98468,125.43892,51,A,2023-11-08,N
3117,13.25937,123.68266,59,A,2023-11-08,N
3119,-6.69921,138.95685,54,T,2023-11-09,D
3120,-7.26238,139.09262,60,T,2023-11-09,D
3121,-7.32952,138.98305,76,T,2023-11-09,D
3122,-7.39488,139.11835,100,T,2023-11-09,D
3123,-7.39619,139.12761,81,T,2023-11-09,D
3124,-7.62854,139.20601,62,T,2023-11-09,D
3125,-7.62988,139.21536,77,T,2023-11-09,D
3126,-7.69194,139.20023,65,T,2023-11-09,D
3127,-7.70502,139.22708,77,T,2023-11-09,D
3128,-7.71605,138.78592,65,T,2023-11-09,D
3129,-7.84119,139.47282,78,T,2023-11-09,D
3130,-7.84254,139.48242,80,T,2023-11-09,D
3131,-7.96294,139.88889,65,T,2023-11-09,D
3132,-7.79179,138.35378,67,T,2023-11-09,D
3133,-7.79309,138.36276,54,T,2023-11-09,D
3134,-8.04443,139.8819,67,T,2023-11-09,D
3135,-8.06966,139.58641,76,T,2023-11-09,D
3136,-8.30447,140.89532,71,T,2023-11-09,D
3137,-8.12875,138.13483,72,T,2023-11-09,D
3138,-8.13004,138.14377,71,T,2023-11-09,D
3143,-8.94851,140.97943,53,T,2023-11-09,D
3155,29.41981,121.14869,65,T,2023-11-09,D
3157,24.007,117.05149,56,T,2023-11-09,D
3159,-2.89736,115.93601,61,T,2023-11-09,D
3161,14.06226,121.32694,56,T,2023-11-09,D
3163,28.99977,104.25001,52,T,2023-11-09,D
3164,26.57549,101.66588,72,T,2023-11-09,D
3165,18.40787,95.57684,73,T,2023-11-09,D
3207,-8.97576,140.90373,60,A,2023-11-09,D
3215,-8.34153,140.63048,67,A,2023-11-09,D
3217,-8.21302,140.23914,80,A,2023-11-09,D
3218,-8.21539,140.22043,75,A,2023-11-09,D
3219,-8.21203,140.23413,84,A,2023-11-09,D
3220,-8.03734,140.57095,61,A,2023-11-09,D
3221,-8.13299,139.46042,54,A,2023-11-09,D
3222,-8.25276,138.09464,66,A,2023-11-09,D
3223,-8.25297,138.08739,55,A,2023-11-09,D
3224,-7.84399,139.46815,60,A,2023-11-09,D
3225,-7.84257,138.34514,80,A,2023-11-09,D
3226,-7.84041,138.33769,79,A,2023-11-09,D
3227,-7.79354,138.35799,64,A,2023-11-09,D
3228,-7.62661,138.61285,82,A,2023-11-09,D
3229,-7.61247,138.61098,98,A,2023-11-09,D
3230,-7.62223,138.60547,89,A,2023-11-09,D
3231,-7.60482,138.6281,68,A,2023-11-09,D
3232,-7.60808,138.60362,92,A,2023-11-09,D
3237,12.72929,121.16866,86,A,2023-11-09,D
3238,12.98143,109.00951,60,A,2023-11-09,D
3239,12.96966,109.00478,58,A,2023-11-09,D
3240,24.3504,105.31803,58,A,2023-11-09,D
3241,24.81504,106.68259,70,A,2023-11-09,D
3244,-10.31932,123.60005,75,A,2023-11-09,D
3245,-9.6207,124.6878,77,A,2023-11-09,D
3246,-9.61093,124.68645,59,A,2023-11-09,D
3247,-10.17781,120.63653,55,A,2023-11-09,D
3248,-9.56306,124.66246,77,A,2023-11-09,D
3249,-9.44909,124.00134,54,A,2023-11-09,D
3250,-9.45065,123.99095,78,A,2023-11-09,D
3251,-9.29058,124.24205,54,A,2023-11-09,D
3252,-9.21634,124.58382,72,A,2023-11-09,D
3253,-8.95014,125.83944,62,A,2023-11-09,D
3254,-8.97683,125.67084,79,A,2023-11-09,D
3255,-8.89395,125.67508,52,A,2023-11-09,D
3256,-8.72656,126.51876,63,A,2023-11-09,D
3257,-9.64535,120.04459,73,A,2023-11-09,D
3258,-9.42317,119.86138,61,A,2023-11-09,D
3264,-8.59769,122.16074,66,A,2023-11-09,D
3265,-8.34531,120.64777,53,A,2023-11-09,D
3266,-5.20168,123.01501,70,A,2023-11-09,D
3267,-4.6499,121.92873,75,A,2023-11-09,D
3268,-4.42788,122.31064,59,A,2023-11-09,D
3269,-4.44361,122.14062,68,A,2023-11-09,D
3270,-4.38257,121.61359,95,A,2023-11-09,D
3271,-4.38388,121.60453,100,A,2023-11-09,D
3272,-4.3736,121.61221,66,A,2023-11-09,D
3273,-4.37491,121.60319,99,A,2023-11-09,D
3274,-4.59466,119.95785,59,A,2023-11-09,D
3275,-4.50667,120.1239,69,A,2023-11-09,D
3276,-4.1572,121.95988,76,A,2023-11-09,D
3277,-4.15854,121.95065,80,A,2023-11-09,D
3278,-3.96739,122.0617,80,A,2023-11-09,D
3279,-3.96875,122.05233,72,A,2023-11-09,D
3280,-3.88389,122.37764,62,A,2023-11-09,D
3281,-3.87043,122.40508,70,A,2023-11-09,D
3282,-3.87184,122.39548,70,A,2023-11-09,D
3283,-3.77392,122.37518,73,A,2023-11-09,D
3284,-3.77533,122.36562,94,A,2023-11-09,D
3285,-3.86605,121.74789,78,A,2023-11-09,D
3286,-3.7725,122.1353,66,A,2023-11-09,D
3287,-3.67219,119.96576,69,A,2023-11-09,D
3288,-3.16136,122.08512,92,A,2023-11-09,D
3289,-3.12398,121.84333,77,A,2023-11-09,D
3292,-3.01629,121.19202,65,A,2023-11-09,D
3293,-2.84844,121.64235,64,A,2023-11-09,D
3294,-3.62046,115.46768,69,A,2023-11-09,D
3295,-3.6219,115.47701,80,A,2023-11-09,D
3296,-2.48799,120.95966,55,A,2023-11-09,D
3297,-2.55818,120.21184,67,A,2023-11-09,D
3298,-2.3114,121.65975,65,A,2023-11-09,D
3299,-2.46018,120.38157,71,A,2023-11-09,D
3300,-2.46146,120.37273,89,A,2023-11-09,D
3301,-2.21532,121.37037,57,A,2023-11-09,D
3302,-2.13746,121.46167,77,A,2023-11-09,D
3303,-2.13882,121.45238,90,A,2023-11-09,D
3305,-1.84289,121.58923,77,A,2023-11-09,D
3306,-1.84425,121.57993,75,A,2023-11-09,D
3307,-3.80766,105.87642,59,A,2023-11-09,D
3308,-3.893,105.51328,67,A,2023-11-09,D
3309,-3.81987,105.87041,65,A,2023-11-09,D
